customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST02311,200,6,2984.76,1,5,4,154,Loyal Customer
CUST02312,205,7,4727.71,1,5,5,155,Loyal Customer
CUST02313,171,1,583.08,1,2,1,121,Dormant
CUST02314,0,1,443.94,5,2,1,521,Potential Loyalist
CUST02315,39,8,5134.64,4,5,5,455,Champion
CUST02316,17,1,552.35,5,2,1,521,Potential Loyalist
CUST02317,1,7,6148.13,5,5,5,555,Champion
CUST02318,85,1,514.56,3,2,1,321,Potential Loyalist
CUST02319,36,1,1156.63,4,2,2,422,Potential Loyalist
CUST02320,97,2,519.24,2,3,1,231,At Risk
CUST02321,172,6,4633.05,1,5,5,155,Loyal Customer
CUST02322,38,4,3153.22,4,4,4,444,Champion
CUST02323,84,2,3391.66,3,3,4,334,Potential Loyalist
CUST02324,178,3,2455.75,1,3,3,133,At Risk
CUST02325,14,5,2255.7400000000002,5,5,3,553,Potential Loyalist
CUST02326,14,1,831.86,5,2,2,522,Potential Loyalist
CUST02327,160,3,1354.68,1,3,2,132,At Risk
CUST02328,13,1,639.75,5,2,1,521,Potential Loyalist
CUST02329,90,5,4216.7699999999995,2,5,5,255,Loyal Customer
CUST02330,75,6,6079.95,3,5,5,355,Loyal Customer
CUST02331,11,8,8892.78,5,5,5,555,Champion
CUST02332,17,4,4620.94,5,4,5,545,Champion
CUST02333,0,1,648.38,5,2,1,521,Potential Loyalist
CUST02334,13,1,1812.0,5,2,3,523,Potential Loyalist
CUST02335,40,4,2535.74,4,4,3,443,Potential Loyalist
CUST02336,78,2,777.1700000000001,3,3,2,332,Potential Loyalist
CUST02337,13,1,1911.28,5,2,3,523,Potential Loyalist
CUST02338,31,2,1594.4499999999998,4,3,3,433,Potential Loyalist
CUST02339,31,5,3093.07,4,5,4,454,Champion
CUST02340,28,7,6261.87,4,5,5,455,Champion
CUST02341,31,1,490.32,4,2,1,421,Potential Loyalist
CUST02342,57,2,1718.3899999999999,3,3,3,333,Potential Loyalist
CUST02343,24,1,1077.84,4,2,2,422,Potential Loyalist
CUST02344,19,1,536.58,5,2,1,521,Potential Loyalist
CUST02345,33,5,3378.75,4,5,4,454,Champion
CUST02346,16,3,1415.13,5,3,2,532,Potential Loyalist
CUST02347,92,1,1102.94,2,2,2,222,Dormant
CUST02348,115,4,4886.8,2,4,5,245,Loyal Customer
CUST02349,54,3,1811.6,3,3,3,333,Potential Loyalist
CUST02350,132,3,3619.51,2,3,4,234,At Risk
CUST02351,239,1,1592.34,1,2,3,123,Dormant
CUST02352,8,4,2251.45,5,4,3,543,Potential Loyalist
CUST02353,150,5,3152.52,1,5,4,154,Loyal Customer
CUST02354,19,1,666.97,5,2,1,521,Potential Loyalist
CUST02355,9,7,3620.0899999999997,5,5,4,554,Champion
CUST02356,34,2,1160.46,4,3,2,432,Potential Loyalist
CUST02357,30,8,7592.09,4,5,5,455,Champion
CUST02358,72,3,2849.58,3,3,4,334,Potential Loyalist
CUST02359,28,4,2631.74,4,4,4,444,Champion
CUST02360,39,2,830.9399999999999,4,3,2,432,Potential Loyalist
CUST02361,43,1,430.86,4,2,1,421,Potential Loyalist
CUST02362,20,2,2072.46,5,3,3,533,Potential Loyalist
CUST02363,20,2,2190.38,5,3,3,533,Potential Loyalist
CUST02364,153,2,1091.09,1,3,2,132,At Risk
CUST02365,9,5,4018.01,5,5,4,554,Champion
CUST02366,219,5,2837.05,1,5,4,154,Loyal Customer
CUST02367,70,4,2571.52,3,4,4,344,Loyal Customer
CUST02368,157,4,4203.85,1,4,5,145,Loyal Customer
CUST02369,22,1,377.41,4,2,1,421,Potential Loyalist
CUST02370,21,3,1826.48,4,3,3,433,Potential Loyalist
CUST02371,44,4,2578.0099999999998,4,4,4,444,Champion
CUST02372,23,5,2903.5299999999997,4,5,4,454,Champion
CUST02373,7,3,2811.29,5,3,4,534,Potential Loyalist
CUST02374,80,1,158.59,3,2,1,321,Potential Loyalist
CUST02375,81,1,530.02,3,2,1,321,Potential Loyalist
CUST02376,4,3,2320.3599999999997,5,3,3,533,Potential Loyalist
CUST02377,32,2,1996.9699999999998,4,3,3,433,Potential Loyalist
CUST02378,2,2,1141.79,5,3,2,532,Potential Loyalist
CUST02379,112,1,588.32,2,2,1,221,Dormant
CUST02380,136,1,331.92,2,2,1,221,Dormant
CUST02381,4,1,798.67,5,2,2,522,Potential Loyalist
CUST02382,89,7,6958.09,2,5,5,255,Loyal Customer
CUST02383,108,4,1842.06,2,4,3,243,At Risk
CUST02384,68,3,2259.81,3,3,3,333,Potential Loyalist
CUST02385,27,1,873.79,4,2,2,422,Potential Loyalist
CUST02386,0,2,1758.17,5,3,3,533,Potential Loyalist
CUST02387,97,1,324.03,2,2,1,221,Dormant
CUST02388,49,1,2614.56,3,2,4,324,Potential Loyalist
CUST02389,125,4,1987.76,2,4,3,243,At Risk
CUST02390,282,3,2336.76,1,3,3,133,At Risk
CUST02391,52,1,767.26,3,2,1,321,Potential Loyalist
CUST02392,96,3,1858.71,2,3,3,233,At Risk
CUST02393,122,6,5816.6900000000005,2,5,5,255,Loyal Customer
CUST02394,38,5,4632.17,4,5,5,455,Champion
CUST02395,364,4,1428.0,1,4,2,142,At Risk
CUST02396,114,1,553.88,2,2,1,221,Dormant
CUST02397,58,1,451.68,3,2,1,321,Potential Loyalist
CUST02398,49,7,4117.02,3,5,5,355,Loyal Customer
CUST02399,276,4,2579.22,1,4,4,144,Loyal Customer
CUST02400,110,2,1017.49,2,3,2,232,At Risk
